,id,rate_unemployment,percent_college,percent_married,median_income,average_act,percent_lunch,state,zip_code,school_type,school_level
3306,292001001067,0.118078175895765,0.811494252873563,0.482638888888889,40214.0,22.4,0.507163323782235,MO,63143,Regular School,High
7395,530735001105,0.0821831869510665,0.74927421483241,0.948247978436658,91758.0,22.0818070818071,0.230656934306569,WA,98642,Regular School,High
1861,210204000428,0.0687403993855607,0.77524557956778,0.808785529715762,54569.0,24.1,0.137967914438503,KY,41075,Regular School,High
6801,482566002871,0.156847742922724,0.544479495268139,0.653288740245262,32746.0,19.7619047619048,0.445958219800182,TX,76543,Regular School,High
4697,390437800468,0.344086021505376,0.426985482493595,0.129746835443038,23475.0,15.0,0.995334370139969,OH,44108,Regular School,High
5514,420927006293,0.0532247964934252,0.451575262543757,0.871428571428571,44525.0,21.7887667887668,0.301100628930818,PA,17522,Regular School,High
5008,390468602678,0.0726038130060068,0.595666205624712,0.793185044959773,72629.0,22.0,0.115183246073298,OH,43112,Regular School,High
5442,420531000785,0.0488590604026846,0.760385756676558,0.880763856544015,78500.0,23.5714285714286,0.0812964930924548,PA,18976,Regular School,High
816,130480002440,0.205331820760068,0.373760144274121,0.579854809437387,26723.0,19.2979242979243,0.636363636363636,GA,31006,Regular School,High
347,120150001549,0.0404589371980676,0.656484458735263,0.559386973180077,44923.0,17.8083028083028,0.569905213270142,FL,33410,Regular School,High
4790,390444001329,0.0941121928604543,0.645346453464535,0.898663697104677,54980.0,19.0,0.778331257783313,OH,45042,Regular School,High
3229,291263000528,0.0921942224953903,0.361516034985423,0.732777777777778,41688.0,20.6,0.557446808510638,MO,65656,Regular School,High
2878,262098005774,0.0854377104377104,0.565471836137527,0.824414715719064,50849.0,20.1,0.24633431085044,MI,48849,Regular School,High
6361,481026000507,0.122720247295209,0.407950380603327,0.686116700201207,43736.0,18.4920634920635,0.319480519480519,TX,78343,Regular School,High
5295,391000301640,0.0401985111662531,0.516386182462356,0.626548672566372,42341.0,22.0,0.453908984830805,OH,45365,Regular School,High
4756,390440300989,0.0935304990757856,0.49807268722467,0.686531585220501,44989.0,21.0,0.375,OH,45631,Regular School,High
444,120177003503,0.143672692673644,0.576232902497177,0.777173913043478,49083.0,19.4932844932845,0.489608313349321,FL,34986,Regular School,High
3844,360007700595,0.046189376443418,0.968161522034556,0.804824561403509,104583.0,15.4884004884005,0.850980392156863,NY,10016,Regular School,High
4969,390463502521,0.0683906817696089,0.628197130380536,0.867149758454106,60882.0,22.0,0.230072463768116,OH,45103,Regular School,High
2147,220114000834,0.0919798093101514,0.506431956668923,0.152582159624413,21856.0,17.9,0.590106007067138,LA,71457,Regular School,High
967,170981000579,0.0515953835709437,0.376739009460211,0.494230769230769,50969.0,19.2,0.290519877675841,IL,62233,Regular School,High
1648,180786001337,0.0900259067357513,0.453546453546454,0.445544554455446,37658.0,21.4761904761905,0.2841973766396,IN,47421,Regular School,High
7848,551650002159,0.0715223097112861,0.496757457846952,0.489226869455006,44135.0,22.9,0.252595155709343,WI,54983,Regular School,High
2015,220006000027,0.0588463027487418,0.359882671480144,0.630597014925373,40000.0,19.7,0.427672955974843,LA,70648,Regular School,High
1040,170993005147,0.0936628138700678,0.713859910581222,0.810136157337368,82673.0,20.4,0.395672333848532,IL,60655,Regular School,High
2555,260011400705,0.0783481281358549,0.686424474187381,0.634321653189578,47330.0,24.3,0.144859813084112,MI,49423,Regular School,Other
2061,220033000272,0.177024482109228,0.394437420986094,0.374407582938389,25094.0,16.4,0.804034582132565,LA,70601,Regular School,High
4411,370210000804,0.121158911325724,0.586608442503639,0.867391304347826,36520.0,21.6666666666667,0.448658649398705,NC,28792,Regular School,High
6620,481970001893,0.0684852002321532,0.173464249748238,0.658238884045336,38367.0,17.6617826617827,0.735239279055314,TX,76164,Regular School,High
4366,370162000675,0.206162876008804,0.480756245779878,0.615384615384615,44142.0,21.6422466422466,0.409475465313029,NC,28021,Regular School,High
255,120105007689,0.0849317988064791,0.685942072863054,0.779931584948689,59939.0,21.0805860805861,0.382016632016632,FL,34715,Regular School,High
2888,262157005855,0.107448107448107,0.60087960417812,0.846960167714885,62604.0,18.2,0.394160583941606,MI,48197,Regular School,High
5775,421983002350,0.0741733690795353,0.339222614840989,0.715384615384615,40588.0,20.8119658119658,0.454926624737945,PA,15729,Regular School,High
5697,421857006439,0.106441048034934,0.559384941675504,0.698464912280702,55094.0,21.3492063492064,0.202651515151515,PA,18072,Regular School,High
4742,390438800852,0.137339055793991,0.466502765826675,0.679319371727749,42917.0,21.0,0.282857142857143,OH,45833,Regular School,High
962,170933000540,0.0496987951807229,0.653208363374189,0.843870967741935,64702.0,19.5,0.155555555555556,IL,61818,Regular School,High
7646,550825000912,0.0527492177022798,0.376793248945148,0.845608292416803,47170.0,20.9,0.28735632183908,WI,54446,Regular School,High
113,120039000589,0.085045911674683,0.582964156262586,0.58679706601467,33465.0,18.3699633699634,0.698139534883721,FL,33015,Regular School,High
7747,551185001553,0.0705976734857601,0.644023514043109,0.562932226832642,38075.0,23.5,0.197674418604651,WI,53818,Regular School,High
1422,174175004182,0.0277207392197125,0.670743639921722,0.796769851951548,56136.0,20.6,0.211111111111111,IL,62271,Regular School,High
7518,550174000212,0.0454128440366973,0.535380507343124,0.714563106796116,45045.0,21.3,0.271341463414634,WI,53520,Regular School,High
362,120150004026,0.0796396396396396,0.813237221494102,0.83745963401507,107500.0,21.031746031746,0.266537904394013,FL,33498,Regular School,High
221,120087000965,0.140202702702703,0.532126696832579,0.342995169082126,43207.0,23.009768009768,0.539430449069003,FL,33610,Regular School,High
3639,340909001720,0.124076809453471,0.468181818181818,0.792746113989637,51250.0,20.1526251526252,0.304444444444444,NJ,8204,Regular School,High
3220,291203000481,0.0833649109511179,0.628130360205832,0.576952236542835,53734.0,21.8,0.272522522522523,MO,63028,Regular School,High
6500,481611011252,0.024197230254147,0.770995670995671,0.896094503375121,105288.0,23.0830280830281,0.138324873096447,TX,77429,Regular School,High
68,120018000251,0.189372526851328,0.318916102136529,0.275316455696203,28689.0,20.1770451770452,0.608421052631579,FL,33441,Regular School,High
1173,171926002213,0.084,0.606324972737186,0.795838751625488,60647.0,23.1,0.121076233183857,IL,60520,Regular School,High
3186,290972000275,0.0645161290322581,0.787824848700605,0.937694704049844,110972.0,25.2,0.0975889781859931,MO,63105,Regular School,High
3625,340819004818,0.0809646856158484,0.61671792004473,0.772357723577236,89683.0,22.0573870573871,0.0844091360476663,NJ,7465,Regular School,High
6445,481428011984,0.0246913580246914,0.816286960736791,0.783886255924171,74590.0,22.008547008547,0.125865051903114,TX,77573,Regular School,High
2161,220129001040,0.00972447325769854,0.6772030651341,0.578152753108348,49688.0,19.6,0.428237129485179,LA,71303,Regular School,High
451,120192001986,0.172555464256368,0.439241256668643,0.213213213213213,29652.0,20.3724053724054,0.582983193277311,FL,32114,Regular School,High
1729,181071001761,0.0586275816122585,0.666871354006755,0.557122708039492,58257.0,21.7350427350427,0.121019108280255,IN,46163,Regular School,High
1768,181239001975,0.037084811351177,0.567409144196952,0.74868073878628,47360.0,19.7472527472527,0.323110624315444,IN,47601,Regular School,High
6192,470399001863,0.0669039145907473,0.666666666666667,0.652332361516035,45278.0,21.4,0.285097192224622,TN,37664,Regular School,High
1769,181239001977,0.0342786683107275,0.78230980751604,0.808119864668922,86289.0,22.4041514041514,0.143378519290928,IN,47630,Regular School,High
4053,360009505715,0.171928489920122,0.473148473148473,0.420533070088845,43702.0,15.4639804639805,0.69212962962963,NY,11203,Regular School,High
2067,220045000311,0.258465791292329,0.437724550898204,0.144781144781145,33508.0,16.2,0.779591836734694,LA,71040,Regular School,High
1098,171233001481,0.0956256358087487,0.488476953907816,0.528279181708785,41922.0,19.5,0.320561941251596,IL,61021,Regular School,High
7161,484428005059,0.133211678832117,0.388178209086899,0.353044496487119,24446.0,17.9059829059829,0.768379960962915,TX,76706,Regular School,High
5927,470000101936,0.209003215434084,0.241830065359477,0.463203463203463,23176.0,20.4,0.422644163150492,TN,37813,Regular School,High
1910,210306000802,0.128795811518325,0.413269609221254,0.686015831134565,27878.0,19.0,0.588289112534309,KY,41240,Regular School,High
3231,291308000546,0.0342242503259452,0.626764886433395,0.594709494567785,63377.0,21.8,0.182174338883448,MO,64029,Regular School,High
4252,370033002224,0.118614718614719,0.45084971676108,0.665033680342927,35500.0,17.979242979243,0.393181818181818,NC,27865,Regular School,High
5944,470014801127,0.164383561643836,0.366220735785953,0.476833976833977,35770.0,15.1,0.827664399092971,TN,38118,Regular School,High
5743,421899006548,0.201503759398496,0.558244231851435,0.262981574539363,49156.0,16.2698412698413,0.989473684210526,PA,19138,Regular School,High
4433,370237003215,0.0643928256395178,0.639902676399027,0.864531373063796,70911.0,19.957264957265,0.218705035971223,NC,27520,Regular School,High
4786,390443601292,0.0784823284823285,0.654440154440154,0.659957627118644,53922.0,23.0,0.272849462365591,OH,43537,Regular School,High
7029,483717004184,0.0813377374071016,0.50629944330501,0.516696750902527,34367.0,16.4652014652015,0.867313915857605,TX,78583,Regular School,High
159,120039005861,0.14185544768069,0.301009214567793,0.449640287769784,25490.0,19.7619047619048,0.794063079777365,FL,33012,Regular School,High
3624,340810005935,0.151414677276746,0.586827615417196,0.613431151241535,54458.0,21.5201465201465,0.196159122085048,NJ,8734,Regular School,High
7374,530657003292,0.0673117374842238,0.656728128677913,0.888980944490472,78232.0,18.6141636141636,0.613597246127367,WA,99301,Regular School,High
7239,530114000206,0.224819143016138,0.571871768355739,0.56538762725137,33232.0,21.0561660561661,0.535185185185185,WA,98531,Regular School,High
6559,481773007986,0.102551757342321,0.512280701754386,0.651359516616314,33051.0,17.6373626373626,0.684424150177575,TX,78852,Regular School,High
5618,421473002339,0.0657124268054652,0.530216647662486,0.771386430678466,63929.0,20.5677655677656,0.340909090909091,PA,15759,Regular School,High
5405,420345000003,0.0634686346863469,0.511880515953836,0.911877394636015,79048.0,21.0561660561661,0.227906976744186,PA,17372,Regular School,High
894,170381000069,0.0986632718014004,0.439622641509434,0.679752066115702,39850.0,20.3,0.213740458015267,IL,61234,Regular School,High
7205,530015000016,0.0916149068322981,0.736842105263158,0.621621621621622,49183.0,23.1807081807082,0.211267605633803,WA,98221,Regular School,High
824,130510001699,0.0464509394572025,0.32571007008484,0.535455861070912,38935.0,18.5897435897436,0.994782608695652,GA,30457,Regular School,Other
3544,340411003294,0.138059701492537,0.848837209302326,0.814754098360656,78293.0,24.1330891330891,0.104185218165628,NJ,8816,Regular School,High
2362,250477000634,0.118599562363239,0.37147665124106,0.430167597765363,49353.0,17.8327228327228,0.665668662674651,MA,2149,Regular School,High
1718,181045001716,0.0528946272386506,0.538994800693241,0.704370179948586,55753.0,20.3553113553114,0.236434108527132,IN,47933,Regular School,High
2951,262565006211,0.0935125657510228,0.474618038442583,0.695044472681067,45125.0,17.8,0.418604651162791,MI,49262,Regular School,Other
7198,484668011982,0.0645458736745044,0.577244258872651,0.684718100890208,34063.0,20.8363858363858,0.493796526054591,TX,79915,Regular School,High
7892,560522000286,0.118461538461538,0.645288427087066,0.628352490421456,49978.0,19.0,0.27431421446384,WY,82501,Regular School,High
2940,262481006140,0.153512575888985,0.556945358788677,0.756756756756757,38728.0,19.9,0.347593582887701,MI,49862,Regular School,Other
4678,390437300267,0.0785361842105263,0.80297256097561,0.666666666666667,47000.0,25.0,0.0985815602836879,OH,45459,Regular School,High
3520,340264001384,0.292740046838407,0.226319595083153,0.100529100529101,19227.0,14.4871794871795,0.823008849557522,NJ,8104,Regular School,Other
968,170993000587,0.0644078144078144,0.901704545454545,0.485185185185185,64153.0,17.0,0.86455798864558,IL,60625,Regular School,High
5536,421035002126,0.0712820512820513,0.532130281690141,0.734839476813318,44201.0,20.5921855921856,0.260233918128655,PA,15473,Regular School,High
5664,421713001489,0.0339702760084926,0.314540059347181,0.697802197802198,32857.0,21.1782661782662,0.253333333333333,PA,16353,Regular School,High
2266,250005801272,0.120052196607221,0.476960956735842,0.443708609271523,34355.0,24.4017094017094,0.037359900373599,MA,2601,Regular School,High
1458,180012000011,0.107721639656816,0.51078869047619,0.67687595712098,35656.0,20.2869352869353,0.411214953271028,IN,46001,Regular School,High
7157,484415012267,0.101226119190191,0.556028368794326,0.586514625681706,60164.0,19.5909645909646,0.407467532467532,TX,77902,Regular School,High
1494,180174000234,0.0422374429223744,0.281038041875553,0.744210526315789,52664.0,20.8339438339438,0.25981308411215,IN,47551,Regular School,High
2243,220195001471,0.088379705400982,0.274667931688805,0.513728963684677,31775.0,19.2,0.641833810888252,LA,71253,Regular School,Other
2052,220030001551,0.145772594752187,0.482315112540193,0.134930643127364,22929.0,25.6,0.158870967741935,LA,71101,Regular School,High
102,120030004062,0.115631691648822,0.683370730491149,0.645710928319624,86081.0,22.9120879120879,0.113243761996161,FL,32003,Regular School,High
6398,481199000701,0.0571729217818309,0.484857225266801,0.565860215053763,44107.0,19.6153846153846,0.381818181818182,TX,75831,Regular School,High
458,120192007281,0.107938718662953,0.529878371232152,0.352392065344224,28289.0,20.4700854700855,0.453467481135465,FL,32763,Regular School,High
4332,370120000500,0.0838017373530915,0.466968325791855,0.63422131147541,37197.0,19.0781440781441,0.500978473581213,NC,28365,Regular School,High
1207,172274002522,0.0833661030279198,0.410958904109589,0.759241706161137,56250.0,18.6,0.397553516819572,IL,60164,Regular School,High
483,130012004059,0.242030696576151,0.580645161290323,0.416107382550336,27381.0,18.2722832722833,0.991803278688525,GA,30314,Regular School,High
1882,210279000594,0.134831460674157,0.471966527196653,0.703476482617587,42256.0,21.3,0.485013623978202,KY,42031,Regular School,High
966,170960000567,0.171047760088856,0.8368,0.330472103004292,13235.0,21.0,0.315051020408163,IL,61920,Regular School,High
1583,180456000763,0.0649026460309536,0.627272727272727,0.795994993742178,70260.0,20.6776556776557,0.271861471861472,IN,46322,Regular School,High
2584,260028401644,0.122268470343392,0.726033233915637,0.398830409356725,45553.0,15.5,0.896083133493205,MI,48033,Regular School,Other
6068,470222000743,0.0295375048581422,0.561851851851852,0.809688581314879,61012.0,20.0,0.314756671899529,TN,37938,Regular School,High
461,120198002022,0.0669336384439359,0.396082178690874,0.519748653500898,36717.0,18.0769230769231,0.439169139465875,FL,32439,Regular School,High
4945,390460902424,0.113598209289312,0.41606847045831,0.682373472949389,51889.0,20.0,0.344650205761317,OH,45067,Regular School,High
2461,250906001466,0.0362173038229376,0.77646595828414,0.689655172413793,99688.0,21.1782661782662,0.26808100289296,MA,2062,Regular School,High
4872,390451602082,0.300884955752212,0.3,0.204379562043796,17365.0,16.0,0.619369369369369,OH,44505,Regular School,High
1856,210195000423,0.0846366145354186,0.569753810082063,0.506527415143603,24543.0,17.8,0.560661764705882,KY,41653,Regular School,High
4174,360012305899,0.109452736318408,0.535779816513761,0.493827160493827,53333.0,20.030525030525,0.542857142857143,NY,11416,Regular School,High
7787,551368001802,0.0812520812520812,0.660804020100503,0.761519805982215,55417.0,23.2,0.191256830601093,WI,53085,Regular School,High
1288,173045003165,0.0805709023941068,0.757871396895787,0.6875,70350.0,23.0,0.182011030971574,IL,60169,Regular School,High
598,130174000666,0.343152866242038,0.531885073580939,0.449511400651466,40795.0,16.001221001221,0.761363636363636,GA,30032,Regular School,High
6008,470120000371,0.142703862660944,0.464072795732664,0.499701492537313,31250.0,19.3,0.445692883895131,TN,37334,Regular School,Other
4080,360009804896,0.0598591549295775,0.435534591194969,0.975124378109453,39773.0,16.2698412698413,0.99390243902439,NY,11101,Regular School,High
6686,482232002239,0.0176423416198877,0.523774689100219,0.686340640809443,70529.0,19.1514041514042,0.238181818181818,TX,77622,Regular School,High
1564,180394000663,0.147609147609148,0.481162051747617,0.407054337464252,37623.0,20.0989010989011,0.334265734265734,IN,47111,Regular School,High
572,130129003649,0.0434782608695652,0.805806938159879,0.909727626459144,103050.0,21.7399267399267,0.158474965548921,GA,30127,Regular School,High
4632,390003102807,0.329087048832272,0.326241134751773,0.0470588235294118,16250.0,16.0,0.915598290598291,OH,45214,Regular School,Other
7886,560451000229,0.064312736443884,0.668686868686869,0.801813471502591,61786.0,18.6,0.251515151515152,WY,82609,Regular School,High
3301,291926001043,0.089910775566232,0.334798994974874,0.576413959085439,36250.0,19.7,0.490291262135922,MO,63353,Regular School,High
6736,482364009273,0.0438144329896907,0.902871105681124,0.939597315436242,89966.0,27.4053724053724,0.175986842105263,TX,77019,Regular School,High
96,120027002425,0.114880493446415,0.486725663716814,0.542528735632184,35531.0,21.7399267399267,0.420817369093231,FL,34461,Regular School,High
1614,180624001097,0.0559726962457338,0.51986183074266,0.824414715719064,58819.0,20.032967032967,0.306306306306306,IN,46928,Regular School,High
7853,551674002187,0.0860778443113772,0.779085872576177,0.565693430656934,67972.0,24.1,0.17687074829932,WI,53191,Regular School,High
4501,370333002888,0.0862518089725036,0.638700947225981,0.37511353315168,32691.0,25.7936507936508,0.377682403433476,NC,28403,Regular School,High
514,130078000315,0.0822942643391521,0.705714285714286,0.906866614048935,74048.0,20.7387057387057,0.335794792071512,GA,31548,Regular School,High
472,130012000066,0.0931655899353961,0.843335439039798,0.309473684210526,57625.0,21.3492063492064,0.38796992481203,GA,30309,Regular School,High
4276,370053000378,0.0532734274711168,0.721953837895867,0.700365408038977,54096.0,21.8376068376068,0.434675431388661,NC,28025,Regular School,High
4607,370472003226,0.0850475898065705,0.821013877088643,0.841820639927895,70790.0,21.7399267399267,0.22136563876652,NC,27587,Regular School,High
333,120147002866,0.100269673939691,0.455679201841903,0.761436672967864,45761.0,16.3675213675214,0.630538513974097,FL,34758,Regular School,High
5799,422109006413,0.13673805601318,0.590427979751496,0.873595505617977,33722.0,19.4200244200244,0.61036036036036,PA,18510,Regular School,High
927,170642000313,0.285384170999422,0.453546910755149,0.41438032166509,30813.0,17.3,0.782263401720715,IL,60411,Regular School,High
2634,260387004072,0.114808043875686,0.422365988909427,0.695707070707071,35332.0,17.0,0.615384615384615,MI,49013,Regular School,High
5353,420011100749,0.105223880597015,0.522697795071336,0.250639386189258,25595.0,15.7326007326007,0.795379537953795,PA,15203,Regular School,Other
1738,181095001791,0.0950080515297907,0.445049954586739,0.608040201005025,42746.0,21.2026862026862,0.362232779097387,IN,47460,Regular School,High
1705,181017001635,0.0697278911564626,0.476478807638565,0.798748696558916,48387.0,19.8327228327228,0.407692307692308,IN,47581,Regular School,High
6254,480020308758,0.118975249674338,0.268489984591679,0.743605359317905,35035.0,15.8302808302808,0.835175879396985,TX,75217,Regular School,Other
673,130240001068,0.110280373831776,0.430116959064328,0.144,25510.0,19.5177045177045,0.53905325443787,GA,31520,Regular School,High
4983,390465202586,0.0519612837493632,0.501993797075764,0.986069651741294,57348.0,22.0,0.561594202898551,OH,44820,Regular School,High
3149,290462000055,0.0883190883190883,0.56,0.732075471698113,52153.0,21.6,0.395604395604396,MO,64012,Regular School,High
6809,482592002919,0.101052631578947,0.408862876254181,0.615975422427035,38274.0,19.2002442002442,0.328571428571429,TX,77625,Regular School,High
5633,421545001623,0.056477093206951,0.439918533604888,0.775401069518717,49940.0,21.0561660561661,0.26551724137931,PA,17846,Regular School,High
3877,360007706077,0.104775687409551,0.939973082099596,0.819004524886878,105449.0,19.029304029304,0.594594594594595,NY,10003,Regular School,High
1670,180876001451,0.0615006150061501,0.704712041884817,0.811671087533157,73594.0,22.8315018315018,0.178978978978979,IN,46545,Regular School,High
5479,420693003869,0.04542626011201,0.569306930693069,0.653658536585366,44831.0,21.0805860805861,0.262337662337662,PA,16915,Regular School,High
7167,484480005100,0.0835095137420719,0.681218274111675,0.826155050900548,48958.0,21.8376068376068,0.283572767020612,TX,76086,Regular School,High
2893,262184005903,0.0733302195235871,0.728482328482329,0.836363636363636,61861.0,21.3,0.203714451538015,MI,48150,Regular School,High
4088,360009901919,0.096004151530877,0.609436435124509,0.939146230699364,64762.0,23.009768009768,0.439581612992018,NY,11361,Regular School,High
7497,550057000087,0.0554513795874632,0.420099711361847,0.895038167938931,58977.0,22.7,0.237623762376238,WI,54411,Regular School,High
1317,173258003385,0.0416961130742049,0.915,0.910141206675225,125100.0,26.5,0.000265886732252061,IL,60069,Regular School,High
2308,250271500192,0.0836363636363636,0.648052557484749,0.729537366548043,72389.0,22.1306471306471,0.219512195121951,MA,1504,Regular School,High
1289,173045003166,0.0583637311099531,0.742926239419589,0.914553472987872,91083.0,21.3,0.384728882331243,IL,60074,Regular School,High
7228,530078000155,0.090951932139491,0.455696202531646,0.517602283539486,37716.0,21.7887667887668,0.372687224669604,WA,98233,Regular School,High
4660,390435300104,0.182375478927203,0.323087431693989,0.393162393162393,30156.0,19.0,0.486011191047162,OH,44203,Regular School,High
5247,390501803868,0.0610008883624519,0.643177290836653,0.802867383512545,61512.0,23.0,0.166898470097357,OH,44410,Regular School,High
1776,181287002048,0.0799623706491063,0.870447450572321,0.896940418679549,42625.0,26.6483516483516,0.0853994490358127,IN,47906,Regular School,High
2096,220072000523,0.0911090166509582,0.426398852223816,0.671859296482412,60664.0,19.9,0.41699604743083,LA,70552,Regular School,High
4863,390450901994,0.0632145258910558,0.439956331877729,0.615506329113924,42266.0,22.0,0.445833333333333,OH,44890,Regular School,High
6950,483312003706,0.051975051975052,0.310040456050018,0.501775147928994,34152.0,20.030525030525,0.587273991655077,TX,78227,Regular School,High
805,130441001591,0.140950015523129,0.647851991219818,0.534303534303534,56396.0,19.0537240537241,0.469652327637006,GA,30094,Regular School,High
3966,360008701940,0.0959715639810427,0.683698296836983,0.639278557114228,59461.0,18.4432234432234,0.724201248622842,NY,10468,Regular School,High
3749,341341003182,0.0549828178694158,0.903853348297793,0.787465940054496,93417.0,27.4542124542125,0.0687542545949626,NJ,8540,Regular School,High
1636,180741001265,0.0280818657782009,0.724919093851133,0.852,87426.0,22.4383394383394,0.106078665077473,IN,47119,Regular School,High
5850,422349001668,0.198428290766208,0.359826589595376,0.464023494860499,24167.0,21.3980463980464,0.467140319715808,PA,16354,Regular School,High
4665,390435900150,0.0706880301602262,0.493848857644991,0.569097888675624,43904.0,21.0,0.268608414239482,OH,44811,Regular School,High
2420,250726001124,0.0560146923783287,0.90537084398977,0.783549783549784,81520.0,24.6947496947497,0.0778727445394112,MA,1945,Regular School,High
6881,482892011334,0.0722284434490481,0.685365853658537,0.580037664783427,51613.0,21.6910866910867,0.254009311950336,TX,76063,Regular School,High
5183,390493403566,0.040169133192389,0.622700762673845,0.935630099728014,69413.0,23.0,0.0617283950617284,OH,45853,Regular School,Other
7763,551254001658,0.051838456901748,0.379784102060844,0.899560577526679,43301.0,22.0,0.479838709677419,WI,54664,Regular School,Other
4341,370126002726,0.0804020100502513,0.587179487179487,0.239024390243902,26830.0,20.8608058608059,0.489614243323442,NC,27707,Regular School,High
2760,261353005024,0.108074534161491,0.680509413067553,0.474424552429668,52277.0,19.9,0.25044404973357,MI,48732,Regular School,High
6852,482757003100,0.082004555808656,0.437810945273632,0.868131868131868,35321.0,23.6691086691087,0.018018018018018,TX,76250,Regular School,High
1076,171057001274,0.0644783118405627,0.567437379576108,0.473584905660377,36304.0,19.5,0.530201342281879,IL,62920,Regular School,High
5052,390474502898,0.0353100950656406,0.503184713375796,0.728200765631646,59868.0,22.0,0.0,OH,45858,Regular School,High
763,130387001387,0.113395225464191,0.830246913580247,0.628664495114006,66764.0,18.5409035409035,0.395194697597349,GA,31909,Regular School,High
2915,262325006011,0.0781648258283772,0.585416129863437,0.769911504424779,55140.0,22.2,0.0938023450586265,MI,49071,Regular School,High
3650,340966001104,0.132726401533301,0.54748142031379,0.768231768231768,59545.0,20.3235653235653,0.312284730195178,NJ,8052,Regular School,High
3888,360007805113,0.0561224489795918,0.943765975575121,0.80829756795422,158679.0,17.2466422466422,0.825515947467167,NY,10023,Regular School,High
3464,293165002844,0.0247568523430592,0.821985233798195,0.861477045908184,83349.0,23.6,0.190380761523046,MO,63385,Regular School,High
5413,420368806707,0.0290782204129107,0.688314944834504,0.697515527950311,56046.0,22.032967032967,0.178660049627792,PA,15010,Regular School,High
6588,481839001732,0.0466128029832194,0.463853871880628,0.568047337278107,49625.0,20.8608058608059,0.288888888888889,TX,75839,Regular School,High
5872,422451003401,0.0691525423728814,0.594461538461538,0.667194928684628,53029.0,21.3247863247863,0.224365482233503,PA,19090,Regular School,High
4175,360012305999,0.0948019801980198,0.540732265446224,0.605905511811024,57725.0,14.8534798534799,0.738993710691824,NY,11691,Regular School,High
6587,481836001728,0.0534415221040851,0.484873262469338,0.718162839248434,51108.0,18.980463980464,0.548543689320388,TX,78621,Regular School,High
2478,251005001630,0.111185086551265,0.456747404844291,0.672509225092251,56136.0,18.5164835164835,0.588838999358563,MA,2151,Regular School,High
313,120144001404,0.19726678550208,0.404594594594595,0.518465909090909,36048.0,17.1978021978022,0.76851492826677,FL,32808,Regular School,High
6938,483246003603,0.0654494382022472,0.522325581395349,0.774425287356322,48703.0,21.3247863247863,0.267657992565056,TX,75640,Regular School,High
4594,370472001863,0.138474295190713,0.566809728183119,0.405906593406593,50754.0,20.6898656898657,0.347898460258011,NC,27529,Regular School,High
4173,360012305831,0.0747126436781609,0.553734939759036,0.308474576271186,54496.0,24.96336996337,0.433253397282174,NY,11694,Regular School,Other
5201,390495703637,0.0918560606060606,0.567747667703243,0.754945054945055,52369.0,22.0,0.138297872340426,OH,43416,Regular School,High
1956,210453001125,0.0161290322580645,0.354361754558896,0.873913043478261,63000.0,21.1,0.164257555847569,KY,40010,Regular School,High
211,120081002604,0.0671834625322997,0.614336492890995,0.689059500959693,33239.0,19.7863247863248,0.530716723549488,FL,34613,Regular School,High
7561,550402000410,0.0586273964990275,0.607551183195958,0.835606604450826,72442.0,23.2,0.18796992481203,WI,53120,Regular School,High
1700,180999001605,0.142771084337349,0.313959028108623,0.653769841269841,33750.0,18.5750915750916,0.555555555555556,IN,47102,Regular School,High
3686,341134002194,0.0988452655889145,0.294570329200513,0.49331550802139,41971.0,17.1245421245421,0.756944444444444,NJ,7105,Regular School,High
2197,220162001242,0.204485488126649,0.413669064748201,0.402777777777778,42931.0,17.0,0.725536992840095,LA,70538,Regular School,High
5269,390505103974,0.039247311827957,0.432535885167464,0.794549266247379,62019.0,21.0,0.185185185185185,OH,45786,Regular School,High
2934,262457006109,0.128578360019408,0.469493725659888,0.673505798394291,45302.0,19.1,0.375634517766497,MI,49256,Regular School,Other
5350,420009800635,0.0648553900087642,0.763766959297686,0.735849056603774,87647.0,21.2026862026862,0.23139880952381,PA,18017,Regular School,Other
6140,470318001386,0.0813397129186603,0.619974874371859,0.723568281938326,46794.0,15.2,0.759124087591241,TN,37189,Regular School,High
6337,480894012013,0.18650461022632,0.35387811634349,0.45643153526971,38532.0,17.979242979243,0.83399209486166,TX,78721,Regular School,High
2883,262118005840,0.14622641509434,0.52208480565371,0.553,30321.0,19.7,0.319012797074954,MI,48446,Regular School,High
2445,250837001315,0.0247242297451502,0.960627293960627,0.91459528362014,125034.0,25.7203907203907,0.0505689001264222,MA,2494,Regular School,High
7344,530543000818,0.170460855080511,0.53356890459364,0.496863237139272,47257.0,21.1294261294261,0.571761416589003,WA,98204,Regular School,High
2991,262856006421,0.0633540372670807,0.773992890995261,0.908127208480565,105640.0,22.5,0.110470701248799,MI,48187,Regular School,Other
3061,263342006881,0.128316659417138,0.65373665480427,0.800947867298578,49181.0,19.5,0.304078014184397,MI,48473,Regular School,High
5045,390473602859,0.0955673037820252,0.527799841143765,0.534883720930233,61352.0,20.0,0.499454743729553,OH,45231,Regular School,High
1427,174224004246,0.110913930789707,0.454070201643017,0.568483063328424,34137.0,17.7,0.532663316582915,IL,62092,Regular School,High
3117,263663008476,0.164741336012054,0.719693339722089,0.855442176870748,54023.0,15.3,0.613240418118467,MI,48197,Regular School,High
